customer_number,usia,pekerjaan,status_perkawinan,pendidikan,gagal_bayar_sebelumnya,pinjaman_rumah,pinjaman_pribadi,jenis_kontak,bulan_kontak_terakhir,hari_kontak_terakhir,jumlah_kontak_kampanye_ini,hari_sejak_kontak_sebelumnya,jumlah_kontak_sebelumnya,hasil_kampanye_sebelumnya,tingkat_variasi_pekerjaan,indeks_harga_konsumen,indeks_kepercayaan_konsumen,suku_bunga_euribor_3bln,jumlah_pekerja,pulau,berlangganan_deposito
159269,19,mahasiswa,lajang,unknown,no,yes,no,telephone,apr,fri,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Bali,0
580748,48,entrepreneur,menikah,SD,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Bali,0
955600,43,pekerja kasar,menikah,Tidak Tamat SD,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NTT,1
581458,37,sosial media specialis,cerai,SMA,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,Jawa,0
816368,31,teknisi,menikah,Diploma,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NTB,0
262741,29,pemilik bisnis,lajang,Pendidikan Tinggi,no,yes,no,cellular,jun,mon,2,999,1,failure,-1.7,94.055,-39.8,0.72,4991.6,Bali,1
841398,34,entrepreneur,menikah,SMP,unknown,yes,no,cellular,aug,wed,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Sumatera,0
956077,51,pekerja kasar,menikah,Tidak Tamat SD,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Papua,0
779940,55,manajer,menikah,Pendidikan Tinggi,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTT,0
173268,29,penyedia jasa,menikah,SMA,no,yes,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sulawesi,0
368968,36,pekerja kasar,cerai,SMA,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sulawesi,0
802451,36,entrepreneur,menikah,SMA,no,no,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,Sumatera,0
664717,36,sosial media specialis,cerai,SMA,no,yes,no,telephone,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,NTB,0
985189,34,unknown,menikah,unknown,unknown,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,NTT,0
854946,46,teknisi,cerai,Diploma,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sulawesi,0
721494,49,teknisi,menikah,SMA,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Kalimantan,0
911653,38,teknisi,lajang,SD,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,NTB,0
283973,41,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,Bali,0
146491,37,entrepreneur,menikah,SMP,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,Bali,0
980331,33,pekerja kasar,lajang,Tidak Tamat SD,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,Papua,0
136343,43,pekerja kasar,lajang,Tidak Tamat SD,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Bali,0
573612,36,pengangguran,lajang,Tidak Tamat SD,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,NTT,0
925144,52,manajer,menikah,Pendidikan Tinggi,no,yes,yes,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,Jawa,0
946187,27,sosial media specialis,menikah,SMA,no,no,yes,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,Bali,0
970936,43,teknisi,cerai,SMP,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Papua,1
590961,35,teknisi,menikah,SMA,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,NTT,0
116805,41,pemilik bisnis,menikah,Pendidikan Tinggi,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Sulawesi,0
126065,35,teknisi,cerai,Diploma,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,Jawa,0
532434,38,pekerja kasar,lajang,SMA,no,no,no,cellular,mar,wed,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,Sulawesi,1
620656,37,sosial media specialis,cerai,Pendidikan Tinggi,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,Sulawesi,0
437133,41,pekerja kasar,menikah,Tidak Tamat SD,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sulawesi,0
211649,24,pemilik bisnis,lajang,Diploma,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Jawa,0
944178,50,teknisi,menikah,Diploma,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,Jawa,0
939042,26,pekerja kasar,lajang,SMP,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,NTB,1
781638,35,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Sulawesi,0
306382,31,penyedia jasa,cerai,SMA,no,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,Sumatera,0
239407,22,sosial media specialis,menikah,SMA,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTT,0
432824,38,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,NTB,0
103235,38,sosial media specialis,cerai,Pendidikan Tinggi,no,no,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Sumatera,0
553437,30,teknisi,lajang,Diploma,no,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Sumatera,0
372424,45,sosial media specialis,menikah,SMA,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Sumatera,0
853354,36,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Bali,0
499948,50,entrepreneur,menikah,SMP,no,no,no,telephone,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,Papua,0
490584,52,entrepreneur,lajang,Pendidikan Tinggi,unknown,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,NTT,0
989145,33,teknisi,menikah,Diploma,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTB,0
149297,26,pekerja kasar,menikah,SMP,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Bali,0
560061,36,pekerja kasar,menikah,SMP,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,Kalimantan,0
422686,37,sosial media specialis,menikah,Pendidikan Tinggi,no,no,yes,cellular,dec,mon,2,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,Jawa,1
911164,38,penyedia jasa,menikah,SMA,unknown,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Papua,0
497751,32,pemilik bisnis,menikah,Pendidikan Tinggi,unknown,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,Sumatera,0
790362,32,teknisi,menikah,SMA,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,Jawa,0
253018,56,penyedia jasa,menikah,SMA,unknown,yes,no,telephone,jun,wed,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,Bali,0
862369,34,entrepreneur,lajang,SMP,no,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,NTB,0
692946,33,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,Papua,1
580843,25,pekerja kasar,menikah,SMP,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,Sulawesi,0
595434,44,pekerja kasar,menikah,SMP,unknown,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,NTT,1
424715,49,pemilik bisnis,menikah,Pendidikan Tinggi,unknown,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Papua,0
887193,42,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,NTT,0
410186,32,penyedia jasa,cerai,SMA,no,no,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,Sulawesi,0
799702,42,teknisi,cerai,SMA,unknown,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Sulawesi,0
205363,32,sosial media specialis,lajang,Pendidikan Tinggi,no,no,no,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,Bali,0
740429,49,entrepreneur,menikah,SMP,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Sulawesi,0
954514,55,pensiunan,menikah,Diploma,no,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,Sulawesi,0
942551,48,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,Papua,0
893255,50,teknisi,cerai,Diploma,no,yes,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Sumatera,0
128745,28,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,Sulawesi,1
422537,32,pekerja kasar,menikah,Diploma,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,Jawa,0
840934,36,teknisi,menikah,Diploma,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Sumatera,0
571783,49,sosial media specialis,menikah,Pendidikan Tinggi,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Jawa,0
568423,46,teknisi,menikah,Diploma,no,no,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,Sumatera,0
917015,30,mahasiswa,lajang,SMA,no,yes,no,cellular,may,wed,4,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,Papua,0
781276,30,penyedia jasa,cerai,SMP,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,NTT,0
428951,36,pengangguran,menikah,SMA,no,no,no,telephone,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,Papua,0
914567,40,pekerja kasar,menikah,SD,no,no,no,cellular,may,tue,1,11,1,success,-1.8,92.893,-46.2,1.344,5099.1,Bali,0
493528,46,entrepreneur,menikah,Pendidikan Tinggi,unknown,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,Kalimantan,0
284243,28,pekerja kasar,menikah,SMP,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Bali,0
761032,34,sosial media specialis,cerai,SMA,no,yes,no,telephone,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Jawa,0
691177,33,pengangguran,cerai,Diploma,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,NTB,0
393041,34,pekerja kasar,menikah,SD,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Bali,0
988683,31,teknisi,menikah,Diploma,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Sulawesi,0
605630,38,pengangguran,lajang,SMA,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,NTB,1
194979,54,pekerja kasar,cerai,unknown,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Sulawesi,0
225972,36,manajer,cerai,Diploma,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,Bali,0
805474,31,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,Sulawesi,0
606904,56,teknisi,menikah,Diploma,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,NTT,0
488083,29,teknisi,lajang,Pendidikan Tinggi,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,NTT,0
360310,27,sosial media specialis,lajang,Pendidikan Tinggi,no,no,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,Sulawesi,0
444416,42,sosial media specialis,cerai,Pendidikan Tinggi,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,NTT,0
291268,56,penyedia jasa,menikah,SMA,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Papua,0
587117,33,sosial media specialis,lajang,SMA,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Jawa,0
582681,30,teknisi,menikah,Diploma,no,yes,no,cellular,oct,mon,1,6,1,success,-1.1,94.601,-49.5,1.032,4963.6,Jawa,1
294116,33,penyedia jasa,lajang,SMA,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,Kalimantan,0
380166,31,penyedia jasa,lajang,SMA,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Kalimantan,0
278878,34,pekerja kasar,menikah,Diploma,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,Bali,0
859692,36,pekerja kasar,menikah,unknown,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,Sumatera,0
248197,35,entrepreneur,cerai,SMA,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,NTT,0
704225,36,entrepreneur,menikah,SMA,no,yes,yes,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,Sumatera,0
981249,56,pensiunan,menikah,Tidak Tamat SD,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Papua,0
456657,19,mahasiswa,lajang,SMP,no,yes,no,cellular,sep,wed,2,999,1,failure,-3.4,92.379,-29.8,0.813,5017.5,Bali,0
805740,25,pekerja kasar,menikah,SMP,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,NTT,0
985854,31,sosial media specialis,menikah,Pendidikan Tinggi,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTT,0
970486,47,teknisi,lajang,Pendidikan Tinggi,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Jawa,0
768065,60,sosial media specialis,menikah,SMA,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sulawesi,0
816635,36,sosial media specialis,menikah,Pendidikan Tinggi,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,NTB,0
786400,39,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,telephone,jun,tue,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,Jawa,0
905156,39,sosial media specialis,menikah,Pendidikan Tinggi,unknown,yes,no,cellular,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,Bali,0
136240,43,pemilik bisnis,cerai,Pendidikan Tinggi,unknown,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,Sumatera,0
827392,55,teknisi,menikah,Diploma,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,Jawa,0
476924,31,teknisi,lajang,Diploma,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Bali,0
149877,32,pekerja kasar,menikah,SD,no,yes,no,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Sulawesi,0
683124,33,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Kalimantan,0
808476,34,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,NTB,0
609562,31,teknisi,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,NTB,0
381797,58,teknisi,cerai,Diploma,no,no,no,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Sumatera,0
838760,50,manajer,cerai,Pendidikan Tinggi,no,yes,no,cellular,nov,fri,11,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Bali,0
572595,45,pekerja kasar,lajang,SMP,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Jawa,0
252946,37,sosial media specialis,menikah,SMA,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,Jawa,0
395761,24,penyedia jasa,lajang,SMA,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,Sumatera,0
979406,32,pekerja kasar,menikah,Tidak Tamat SD,unknown,yes,no,telephone,jun,wed,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,Sumatera,0
837715,34,teknisi,menikah,Diploma,no,no,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,NTB,0
560987,35,pekerja kasar,menikah,SD,no,no,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,Bali,0
302307,59,teknisi,menikah,SMP,no,no,no,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,Kalimantan,0
613108,33,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Sumatera,1
448161,42,sosial media specialis,menikah,SMP,no,yes,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,NTB,0
194072,34,teknisi,menikah,Diploma,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,NTT,0
994110,83,pensiunan,cerai,Tidak Tamat SD,no,no,yes,cellular,jun,fri,2,999,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6,Jawa,1
284206,43,entrepreneur,menikah,SD,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,Kalimantan,0
978306,46,pekerja kasar,menikah,SD,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Sumatera,0
389103,60,pensiunan,menikah,Diploma,no,yes,yes,cellular,jul,thu,4,6,2,success,-1.7,94.215,-40.3,0.899,4991.6,Papua,0
905846,33,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,jun,tue,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,Jawa,1
240270,36,sosial media specialis,lajang,unknown,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,Papua,0
710041,27,manajer,menikah,SMP,no,no,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Kalimantan,0
760514,46,pekerja kasar,menikah,unknown,no,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sulawesi,0
945828,32,asisten rumah tangga,menikah,Tidak Tamat SD,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,Bali,0
335196,47,sosial media specialis,lajang,SMP,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,NTT,0
450732,38,sosial media specialis,menikah,SD,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,Kalimantan,0
396921,49,teknisi,menikah,Diploma,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Kalimantan,0
415454,32,entrepreneur,lajang,Pendidikan Tinggi,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Sulawesi,0
243569,33,sosial media specialis,lajang,Pendidikan Tinggi,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,Kalimantan,0
181444,34,manajer,cerai,Pendidikan Tinggi,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Jawa,0
957187,32,pekerja kasar,lajang,SMA,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,NTT,1
511901,56,pekerja kasar,menikah,Tidak Tamat SD,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Bali,0
680800,32,sosial media specialis,cerai,SMP,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Bali,0
387133,28,pekerja kasar,menikah,SMP,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,Bali,0
227951,46,sosial media specialis,menikah,SMP,unknown,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,Sumatera,0
291149,55,pensiunan,menikah,Tidak Tamat SD,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Sumatera,0
717697,46,pemilik bisnis,menikah,Pendidikan Tinggi,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Sumatera,0
988478,39,sosial media specialis,lajang,unknown,no,no,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Papua,0
861500,59,asisten rumah tangga,cerai,Pendidikan Tinggi,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Papua,0
816823,29,penyedia jasa,menikah,SMA,unknown,yes,yes,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,NTT,0
524768,26,sosial media specialis,lajang,SMA,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,Sumatera,0
867642,57,asisten rumah tangga,menikah,SMP,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Kalimantan,0
392816,35,sosial media specialis,menikah,Diploma,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,Kalimantan,0
965539,35,sosial media specialis,lajang,SMA,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Jawa,0
211163,56,pensiunan,menikah,Tidak Tamat SD,no,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,Sulawesi,0
817729,27,pemilik bisnis,lajang,Diploma,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Bali,0
540170,44,pekerja kasar,lajang,SMP,no,yes,no,telephone,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,NTT,1
372408,36,teknisi,lajang,Diploma,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,Sumatera,0
747107,35,teknisi,lajang,Diploma,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,NTB,0
595775,41,sosial media specialis,menikah,Pendidikan Tinggi,unknown,yes,no,cellular,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,NTT,0
823216,38,penyedia jasa,menikah,SMA,unknown,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,NTB,0
765666,46,pekerja kasar,menikah,SD,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Sulawesi,0
305554,29,teknisi,cerai,Pendidikan Tinggi,no,no,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,Sumatera,0
244571,27,manajer,lajang,SMA,no,yes,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,Sulawesi,0
715867,30,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTT,0
560285,49,teknisi,menikah,Diploma,unknown,yes,no,telephone,jun,wed,13,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,Kalimantan,0
120164,24,sosial media specialis,menikah,SMA,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sumatera,0
717805,55,manajer,menikah,unknown,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Bali,0
853283,32,teknisi,menikah,Diploma,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,Sulawesi,1
724315,48,pekerja kasar,menikah,SMP,no,unknown,unknown,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Sulawesi,0
